product_name,overall_rating,review
Clara Certified Katela 8.3 cts or 9.25 ratti Zoya Sterling Silver Amethyst Ring,2.3,Not up to the mark. Expected better.
Clara Certified Katela 6.5 cts or 7.25 ratti Elegant Sterling Silver Amethyst Ring,2.65,Has some flaws but works okay.
Clara Certified Katela 3.9 cts or 4.25 ratti Stunning Sterling Silver Amethyst Ring,2.1,Not up to the mark. Expected better.
SPECIES Striped Round Neck Women's Sweater,3.67,Value for money but has some minor issues.
Clara Certified Katela 6.5 cts or 7.25 ratti 4 Prongs Sterling Silver Amethyst Ring,3.77,"Decent quality, satisfied with the purchase."
Clara Certified Katela 5.5 cts or 6.25 ratti Elegant Sterling Silver Amethyst Ring,3.87,"Good product, but could be better."
Clara Certified Katela 3 cts or 3.25 ratti 4 Prongs Sterling Silver Amethyst Ring,4.0,Excellent product! Highly recommended.
BlueStone The Princess Gold Diamond 18 K Ring,4.33,Excellent product! Highly recommended.
Varanga Casual Short Sleeve Printed Women's Top,3.95,"Decent quality, satisfied with the purchase."
Varanga Casual Short Sleeve Printed Women's Top,2.13,Has some flaws but works okay.
Orous Casual 3/4 Sleeve Printed Women's Top,4.39,Loved it! Great quality and value for money.
Lovelady Wedding Lingerie Set,3.67,"Good product, but could be better."
Nishtaa Yellow Gold Cubic Zirconia 22 K Ring,2.19,Has some flaws but works okay.
Living World by Home Stop Solid Wood Display Unit,3.22,"Decent quality, satisfied with the purchase."
Status Quo Men's Solid Casual Shirt,3.6,"Decent quality, satisfied with the purchase."
"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring",2.93,Has some flaws but works okay.
"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring",2.73,Has some flaws but works okay.
"Sarva Casual, Party Sleeveless Self Design, Printed Women's Top",3.55,"Good product, but could be better."
"Sarva Party, Casual Sleeveless Self Design Women's Top",4.76,Excellent product! Highly recommended.
PrettyPataka Party Full Sleeve Woven Women's Top,3.5,"Decent quality, satisfied with the purchase."
"Sarva Party, Formal, Casual Sleeveless Embellished Women's Top",4.67,Excellent product! Highly recommended.
"Tenn Casual, Party Sleeveless Floral Print Women's Top",3.09,Value for money but has some minor issues.
Maggie Party Sleeveless Floral Print Women's Top,2.95,Not up to the mark. Expected better.
"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",4.88,Excellent product! Highly recommended.
"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",4.87,Amazing experience using this. Will buy again!
Bostan Running Shoes,4.05,Excellent product! Highly recommended.
"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Embellished Women's Top",3.0,"Decent quality, satisfied with the purchase."
Wowww Casual Short Sleeve Solid Women's Top,2.63,"Average product, not worth the price."
"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Printed Women's Top",2.89,"Average product, not worth the price."
Urban Fashion Bank Casual 3/4 Sleeve Solid Women's Top,4.36,Amazing experience using this. Will buy again!
Hangover Solid Round Neck Women's Sweater,1.0,Terrible product! Do not buy.
Elson Self Design V-neck Women's Sweater,4.54,Amazing experience using this. Will buy again!
WearYourShine by PCJ The Adriyel Gold Diamond 18 K Ring,3.34,"Good product, but could be better."
"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring",3.55,"Decent quality, satisfied with the purchase."
TeeMoods Casual Full Sleeve Striped Women's Top,2.63,Not up to the mark. Expected better.
TeeMoods Casual Full Sleeve Striped Women's Top,4.0,Amazing experience using this. Will buy again!
Colbrii Casual Full Sleeve Printed Women's Top,2.4,"Average product, not worth the price."
"KuberBox Ravishing Ring White Gold Diamond, Topaz 14K White Gold 14 K Ring",3.9,"Good product, but could be better."
My Addiction Casual Full Sleeve Embroidered Women's Top,2.06,"Average product, not worth the price."
"SFDS Casual, Formal, Party Full Sleeve Printed Women's Top",3.32,"Good product, but could be better."
"Membooz Casual, Party Short Sleeve Self Design Women's Top",3.73,"Decent quality, satisfied with the purchase."
Sheezworld Casual Full Sleeve Self Design Women's Top,3.08,"Good product, but could be better."
Karatcraft Wadell Gold Diamond 18 K Ring,4.26,Excellent product! Highly recommended.
Karatcraft Twinoh Gold Diamond 18 K Ring,4.15,Amazing experience using this. Will buy again!
Karatcraft Clariz Gold Diamond 18 K Ring,2.29,Has some flaws but works okay.
Karatcraft Solitana Gold Diamond 18 K Ring,4.27,Excellent product! Highly recommended.
Karatcraft Celebra Gold Diamond 18 K Ring,2.13,Has some flaws but works okay.
Fasense Women's Nighty,2.86,Not up to the mark. Expected better.
Megha Casual Short Sleeve Printed Women's Top,4.91,Excellent product! Highly recommended.
Karatcraft Duilla Ruby Gold Diamond 18 K Ring,2.7,"Average product, not worth the price."
Karatcraft Journa Gold Diamond 18 K Ring,4.35,Excellent product! Highly recommended.
CaratLane Fantasia Band White Gold Diamond 18 K Ring,2.02,Not up to the mark. Expected better.
Karigaari Set Of 5 Adivasi Doing Merry On Trumpet Showpiece  -  30 cm,2.8,Not up to the mark. Expected better.
WearYourShine by PCJ The Sharman Gold Diamond 18 K Ring,2.83,"Average product, not worth the price."
"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",3.36,"Good product, but could be better."
"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",4.9,Excellent product! Highly recommended.
"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",3.16,Value for money but has some minor issues.
"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",3.01,"Decent quality, satisfied with the purchase."
"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",4.38,Loved it! Great quality and value for money.
Nishtaa Yellow Gold 22 K Ring,2.57,Has some flaws but works okay.
"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",4.37,Loved it! Great quality and value for money.
"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2.21,Has some flaws but works okay.
Totta Pouch for Sony Xperia M5 Dual,2.43,"Average product, not worth the price."
Lee Mark Men's Solid Formal Shirt,2.09,Not up to the mark. Expected better.
"Kalakruti K Jewellery B Jewelry box, Makeup Vanity Multi Purpose",4.11,Amazing experience using this. Will buy again!
Karatcraft Trilic Gold Diamond 18 K Ring,2.92,Not up to the mark. Expected better.
Karatcraft Wadell Gold Diamond 18 K Ring,2.86,Not up to the mark. Expected better.
YNA Aviator Sunglasses,4.74,Excellent product! Highly recommended.
Ditu&Kritu Warrior Aviator Sunglasses,4.7,Excellent product! Highly recommended.
American Crew Solid Women's Track Pants,3.49,"Decent quality, satisfied with the purchase."
Abr Casual Shoes,3.81,"Good product, but could be better."
Karatcraft Donna Gold Diamond 18 K Ring,3.02,"Decent quality, satisfied with the purchase."
Absurd Full Sleeve Solid Men's Sweatshirt,4.15,Excellent product! Highly recommended.
Escocer Women's Leggings,2.22,"Average product, not worth the price."
Absurd Full Sleeve Solid Men's Reversible Sweatshirt,4.12,Loved it! Great quality and value for money.
Absurd Full Sleeve Solid Men's Sweatshirt,4.52,Amazing experience using this. Will buy again!
Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,3.69,"Good product, but could be better."
Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,3.26,"Decent quality, satisfied with the purchase."
WearYourShine by PCJ The Melina Gold Diamond 18 K Ring,4.33,Loved it! Great quality and value for money.
WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring,4.76,Loved it! Great quality and value for money.
WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring,3.54,"Decent quality, satisfied with the purchase."
Ozel Studio Casual 3/4 Sleeve Solid Women's Top,2.25,Has some flaws but works okay.
Ozel Studio Casual Sleeveless Solid Women's Top,4.75,Loved it! Great quality and value for money.
Shopaholic Casual 3/4 Sleeve Solid Women's Top,3.49,"Decent quality, satisfied with the purchase."
Fashion Flow+ Women's Leggings,4.19,Amazing experience using this. Will buy again!
Ozel Studio Casual Short Sleeve Solid Women's Top,4.69,Loved it! Great quality and value for money.
Ozel Studio Casual Full Sleeve Solid Women's Top,4.19,Amazing experience using this. Will buy again!
Shilpi Casual Cape Sleeve Solid Women's Top,2.13,Has some flaws but works okay.
Yepme Casual Short Sleeve Solid Women's Top,2.1,"Average product, not worth the price."
Ozel Studio Casual Sleeveless Solid Women's Top,4.16,Amazing experience using this. Will buy again!
Ozel Studio Casual Full Sleeve Solid Women's Top,4.6,Loved it! Great quality and value for money.
CaratLane Swish Ray White Gold Diamond 18 K Ring,3.41,"Decent quality, satisfied with the purchase."
WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring,3.7,Value for money but has some minor issues.
Claude Lorrain Black Casuals Shoes,5.0,Excellent product! Highly recommended.
Steppings Running Shoes Casuals Shoes,4.89,Amazing experience using this. Will buy again!
Steppings Wedges Casuals Shoes,2.35,Not up to the mark. Expected better.
Steppings Running Shoes Casuals Shoes,4.02,Amazing experience using this. Will buy again!
Bonzer Bellies,3.7,Value for money but has some minor issues.
Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring,2.92,"Average product, not worth the price."
Nishtaa Yellow Gold 22 K Ring,4.62,Excellent product! Highly recommended.
Nishtaa Yellow Gold 22 K Ring,2.18,"Average product, not worth the price."
Gritstones Solid Women's Track Pants,3.0,"Good product, but could be better."
Gritstones Solid Women's Track Pants,3.0,"Decent quality, satisfied with the purchase."
Gritstones Solid Women's Track Pants,2.0,Has some flaws but works okay.
Gritstones Solid Women's Track Pants,3.0,Value for money but has some minor issues.
Tapyti Casual Sleeveless Solid Women's Top,4.69,Amazing experience using this. Will buy again!
Tapyti Casual Short Sleeve Solid Women's Top,4.14,Excellent product! Highly recommended.
Tapyti Casual Short Sleeve Solid Women's Top,2.11,"Average product, not worth the price."
Tapyti Casual 3/4 Sleeve Solid Women's Top,4.22,Amazing experience using this. Will buy again!
Tapyti Casual Sleeveless Solid Women's Top,3.25,"Good product, but could be better."
United Colors of Benetton Solid Round Neck Casual Women's Sweater,4.84,Loved it! Great quality and value for money.
Bonzer Bellies,4.19,Excellent product! Highly recommended.
Bonzer Bellies,4.95,Excellent product! Highly recommended.
BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring,4.45,Excellent product! Highly recommended.
Ozel Studio Casual Full Sleeve Printed Women's Top,3.0,"Decent quality, satisfied with the purchase."
Ozel Studio Casual Full Sleeve Solid Women's Top,3.34,"Good product, but could be better."
WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring,4.55,Loved it! Great quality and value for money.
WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring,4.19,Amazing experience using this. Will buy again!
TeeMoods Casual Full Sleeve Striped Women's Top,1.0,Terrible product! Do not buy.
TeeMoods Casual Full Sleeve Striped Women's Top,4.39,Excellent product! Highly recommended.
TeeMoods Casual Full Sleeve Striped Women's Top,2.82,Not up to the mark. Expected better.
TeeMoods Casual Full Sleeve Striped Women's Top,4.42,Amazing experience using this. Will buy again!
TeeMoods Casual Full Sleeve Striped Women's Top,2.91,Has some flaws but works okay.
TeeMoods Casual Full Sleeve Striped Women's Top,2.32,Not up to the mark. Expected better.
TeeMoods Casual Full Sleeve Striped Women's Top,2.61,"Average product, not worth the price."
TeeMoods Casual Full Sleeve Striped Women's Top,3.36,"Good product, but could be better."
The Clove Casual 3/4 Sleeve Striped Women's Top,2.35,Has some flaws but works okay.
Nun Casual Full Sleeve Striped Women's Top,4.65,Amazing experience using this. Will buy again!
Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top,3.47,"Decent quality, satisfied with the purchase."
Nishtaa Yellow Gold 22 K Ring,2.85,Has some flaws but works okay.
Cation Casual 3/4 Sleeve Solid Women's Top,4.79,Excellent product! Highly recommended.
Cation Casual Short Sleeve Solid Women's Top,2.8,Has some flaws but works okay.
Cation Casual 3/4 Sleeve Solid Women's Top,4.31,Excellent product! Highly recommended.
Nishtaa Yellow Gold 22 K Ring,5.0,Loved it! Great quality and value for money.
"Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top",2.24,Has some flaws but works okay.
Shopaholic Casual 3/4 Sleeve Solid Women's Top,4.6,Amazing experience using this. Will buy again!
Fundoo T Full Sleeve Solid Men's Sweatshirt,3.31,"Good product, but could be better."
Cation Casual 3/4 Sleeve Printed Women's Top,4.8,Loved it! Great quality and value for money.
Fundoo T Full Sleeve Solid Men's Sweatshirt,4.47,Amazing experience using this. Will buy again!
Goddess Women Casual 3/4 Sleeve Solid Women's Top,2.89,"Average product, not worth the price."
Fundoo T Full Sleeve Solid Men's Sweatshirt,5.0,Excellent product! Highly recommended.
Fundoo T Full Sleeve Solid Men's Sweatshirt,4.35,Amazing experience using this. Will buy again!
Fundoo T Full Sleeve Solid Men's Sweatshirt,2.24,Has some flaws but works okay.
Fundoo T Full Sleeve Solid Men's Sweatshirt,3.6,"Decent quality, satisfied with the purchase."
Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,2.31,Not up to the mark. Expected better.
Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,3.03,Value for money but has some minor issues.
"BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring",4.53,Amazing experience using this. Will buy again!
United Colors of Benetton Striped Round Neck Casual Women's Sweater,3.16,Value for money but has some minor issues.
United Colors of Benetton Solid Round Neck Casual Women's Sweater,2.51,"Average product, not worth the price."
Tapyti Casual Full Sleeve Solid Women's Top,3.01,Value for money but has some minor issues.
Only Party Short Sleeve Solid Women's Top,4.62,Loved it! Great quality and value for money.
Elisabetta Bartolli Party Short Sleeve Solid Women's Top,2.02,Has some flaws but works okay.
Tapyti Casual Short Sleeve Solid Women's Top,4.85,Amazing experience using this. Will buy again!
MSL Women Flats,2.7,"Average product, not worth the price."
Tapyti Party Sleeveless Solid Women's Top,3.46,"Decent quality, satisfied with the purchase."
Nishtaa Yellow Gold 22 K Ring,3.85,"Good product, but could be better."
JDX Plain Bed/Sleeping Pillow,3.75,Value for money but has some minor issues.
Cation Casual 3/4 Sleeve Solid Women's Top,3.09,"Good product, but could be better."
JDX Plain Bed/Sleeping Pillow,2.0,"Average product, not worth the price."
Cation Casual 3/4 Sleeve Solid Women's Top,2.0,"Average product, not worth the price."
JDX Plain Bed/Sleeping Pillow,4.29,Amazing experience using this. Will buy again!
