user_id,product_id,product_name,event_type,rating,reviews,views,clicks,carts,purchases,ID,root_2_0,root_2_1,root_2_2,root_2_3,root_2_4,root_2_5,root_2_6,root_2_7,age,gender,cluster
U0991,88cb8117c00008e28927a6ed7e2c288c,C Kreul Bullet Tip Acrylic Colour Based Medium Paint Markers,purchase,2.2,"The shipping was fast, and the product was well packaged.",1.224620386903786,0.0009231466428198833,2,0,71,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,0.959506757693534,-0.5863586305333198,-0.7065763582020035,1
U0384,df75ead701069d27a6911ddd05c3523d,THERISE MD0005 Wired Headset,view,4.4,"This is a high-quality product, well worth the money.",0.18352990491411977,-1.4188763900140635,2,1,72,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.2386961952930224,1.4152752047134152,1
U0539,cac06277c214b726bb1e799df5d74007,Ebry Women's Printed Casual Shirt,view,4.4,"The customer service was great, but the product was just okay.",-0.8575605770755463,-1.4188763900140635,0,1,73,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.3216532328305834,1.4152752047134152,0
U0021,174096ed7f5b05d43886155061700451,JEWELIZER Statement Crystal Yellow Gold Plated Alloy Necklace,view,3.0,"This is a high-quality product, well worth the money.",0.5305600655773418,-0.7089766216856218,0,0,74,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.084100855758686,-0.7065763582020035,1
U0254,d2f134c5e00af3965e4b1372411a1ab0,Gking Hand Stiched Steering Cover For Renault Scala,cart,1.9,It looks great but doesn't work as expected.,0.5305600655773418,0.0009231466428198833,1,0,75,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.41592900590893,-0.7065763582020035,1
U0397,2f6425ca7701720fcfdaec201174227a,Netgear D1500,view,1.2,I would buy this again. It's exactly what I needed.,0.8775902262405638,0.7108229149712616,0,0,76,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,0.8239110076052174,-0.7065763582020035,2
U0942,c097ef9d93f55afde67edc265d649978,L Oreal Couleur Experte Express  Hair Color,view,3.5,Amazing product! It's a game-changer for me.,0.8775902262405638,1.4207226832997033,2,0,77,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,0.959506757693534,-1.250014930833808,1.4152752047134152,2
U0062,e794bd226967af2298a2c7a1f8e2c9bb,Durian Dream/2 Leather 2 Seater Sofa,view,1.6,"Good quality for the price, would recommend to others.",-1.2045907377387683,-1.4188763900140635,1,1,78,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,0.959506757693534,0.9068680451427784,-0.7065763582020035,2
U0862,7db3dc2313d23630e22fef745a0acd74,Tootpado Art Plastic Punches & Punching Machines,view,1.4,I would buy this again. It's exactly what I needed.,-0.5105304164123243,-1.4188763900140635,2,1,79,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,0.1602547073047293,-0.7065763582020035,2
U0414,a2889883edc9d4ae8ff6811d09e2cd60,gym-weights- poster Paper Print,purchase,3.0,"This is a high-quality product, well worth the money.",-0.8575605770755463,0.0009231466428198833,2,1,80,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-0.2545304803830758,-0.7065763582020035,1
U0985,2cc0b896a54abfda9d87973235ee876a,Fashionzaadi Geometric Alloy Necklace,cart,4.7,"It broke after one use, really unhappy with it.",-1.5516208984019904,0.0009231466428198833,1,1,81,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.752272705608442,-0.7065763582020035,1
U0917,e4dcacbdb29693c9bcb8624080b943ab,YK Printed Girl's Round Neck White T-Shirt,view,3.6,"Exactly as described, fast delivery, very happy.",0.8775902262405638,0.7108229149712616,2,1,82,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,1.296764709747436,0.959506757693534,1.1557391577554614,-0.7065763582020035,2
U0475,52c18fdb706392b19b048867de7e03ad,Kaaryah Formal 3/4 Sleeve Solid Women's Top,view,3.7,"Not worth the price, returned the item.",-0.5105304164123243,0.7108229149712616,0,0,83,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.4046102703681445,-0.7065763582020035,0
U0899,08b3ac25ca2acfa5afea4d6815ca9f73,The Fine World Studded Onto Crescent Shaped Silver  K Zircon Metal Drop Earring,view,2.0,"Exactly as described, fast delivery, very happy.",-0.16350025574910226,0.0009231466428198833,2,1,84,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,-0.08861640530795377,-0.7065763582020035,2
U0054,a16e7d0b833e079059cba42e34759bc8,Bombay High Women's Solid Formal Shirt,view,3.1,"This is exactly what I was looking for, I'm very happy with my purchase.",-0.5105304164123243,-0.7089766216856218,0,1,85,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.4046102703681445,-0.7065763582020035,0
U0536,b7817760b28bc898ad5d38ce628a28c6,ISHWA Full Sleeve Graphic Print Men's Sweatshirt,view,1.9,I’ve been using this for a month now and I’m still satisfied.,0.8775902262405638,0.7108229149712616,1,1,86,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.41592900590893,-0.7065763582020035,0
U0275,cfdc0ad1065b7a2c31055d0c2ad7726a,Village Handicrafts Alloy Necklace,purchase,2.8,"Would not buy again, the quality doesn’t match the price.",0.18352990491411977,0.7108229149712616,0,1,87,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.7409539700676564,-0.7065763582020035,1
U0147,54d450167e5e0abdf38dc02a7036be87,Mxofere Combo Anti Acne Orange Jasmine Mixfruit Papaya Soap Kit,view,4.9,"The material feels premium and sturdy, I’m impressed.",0.5305600655773418,0.0009231466428198833,0,1,88,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,1.296764709747436,-1.0422021439471714,0.3261687823798513,-0.7065763582020035,2
U0867,01a5859f04fff93330de2f1c614d5d71,ETTI ESJ67_BEIGE Wood Necklace,view,2.5,Very disappointed with the quality of this product.,-0.16350025574910226,0.7108229149712616,0,0,89,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.5863586305333198,-0.7065763582020035,1
U0063,de0eae5da26f667e5e1a919162010a4a,Northern Lights Striped Men's Polo Neck T-Shirt,view,2.2,"Exactly as described, fast delivery, very happy.",0.8775902262405638,0.7108229149712616,0,0,90,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.0727821202179004,1.4152752047134152,0
U0155,3604ab2a5d0115f977eda70a34ad5a51,Allure Auto CM 2034 Car Mat Hyundai SantaFe,view,4.3,"Not worth the price, returned the item.",-1.5516208984019904,1.4207226832997033,1,1,91,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,1.4875673079057057,-0.7065763582020035,2
U0737,9711654c65ebcc9b50abe8d5fa4d2333,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Tata Indica small type 2 Sun Shade For Tata Indica,cart,1.4,"Quality is fantastic, but the size doesn't fit well.",1.571650547567008,-0.7089766216856218,2,1,92,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,-1.250014930833808,1.4152752047134152,2
U0438,c19d79b1d3588bfcc21b475b56cd1f87,"Pearl Paradise Pearl Paradise ""Kundan necklace"". Brass Jewel Set",view,1.7,"Good quality for the price, would recommend to others.",0.18352990491411977,0.0009231466428198833,2,1,93,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,1.296764709747436,-1.0422021439471714,-0.005659367770392747,1.4152752047134152,1
U0739,e2ab738f7acff6b84b12193d096c7ecd,"Prithish Crazy World, Gotta Smile Ceramic Mug",cart,4.1,"Love the design and functionality, highly recommended.",1.571650547567008,1.4207226832997033,2,1,94,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-0.752272705608442,1.4152752047134152,2
U0721,44bd8c46e67d794f5f6fbb55daa8f579,SP Jewellery Rhodium Alloy Dangle Earring,purchase,3.2,"This product is amazing, I absolutely love it!",-0.8575605770755463,0.7108229149712616,0,1,95,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,0.4920828574549734,-0.7065763582020035,2
U0467,ddf3cd2815221c3041a5ac74030e2e82,JJC LH-108  Lens Hood,view,3.7,I’ve been using this for a month now and I’m still satisfied.,-1.2045907377387683,0.0009231466428198833,2,1,96,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-0.5863586305333198,-0.7065763582020035,1
U0169,d9820110e8bd6b5aad97a28e647eb233,Myesquire Blue Green Aroma Burner Combo Lemongrass Liquid Air Freshener,view,2.7,"I was skeptical at first, but I’m glad I made the purchase.",-1.5516208984019904,-0.7089766216856218,2,0,97,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.835229743146003,-0.7065763582020035,0
U0667,90da2c975347bb7a9ddafea4fbc085ad,Cation Women's Printed Casual Shirt,view,4.2,"This is a high-quality product, well worth the money.",-1.5516208984019904,1.4207226832997033,1,1,98,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.08861640530795377,1.4152752047134152,0
U0141,320833ab08c9a94ef83520612899a85f,florence9 baby cap red checks Cap,cart,3.5,"This is exactly what I was looking for, I'm very happy with my purchase.",-0.8575605770755463,0.7108229149712616,1,1,99,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,-1.0422021439471714,-1.41592900590893,-0.7065763582020035,1
U0924,2f712e172ee77a913b6d627657986b72,Prithish Pschedelic Collection 1 Ceramic Mug,view,3.7,"Not as described in the listing, very disappointed.",0.8775902262405638,0.0009231466428198833,0,0,100,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,0.6579969325300954,-0.7065763582020035,2
U0790,6ca7812afdc13a59fadf5cfc4a33b1b1,Happy walls Extra Large PVC vinyl Sticker,view,3.1,"The customer service was great, but the product was just okay.",0.18352990491411977,0.7108229149712616,0,0,101,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-0.3374875179206368,-0.7065763582020035,1
U0394,964939612f3aa7f72f1d0a162e029157,Informatix Acrylic Necklace,purchase,1.9,"This product is amazing, I absolutely love it!",-0.16350025574910226,0.0009231466428198833,2,0,102,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.7409539700676564,1.4152752047134152,1
U0362,18168baea0521754dbee8217d6451989,Zikrak Exim Floral Cushions Cover,view,4.2,I would buy this again. It's exactly what I needed.,0.18352990491411977,-0.7089766216856218,2,1,103,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,-1.0422021439471714,0.8239110076052174,-0.7065763582020035,2
U0423,7bfe5b55c5fa01f5d716ae310a8c1701,Candy House Solid Men's Polo Neck T-Shirt,view,1.2,"Great value for the price, highly recommend!",1.571650547567008,0.0009231466428198833,0,1,104,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.5705243454432667,-0.7065763582020035,0
U0633,7e6b8c097081fd7cf5919b1cdaac7c4c,Voylla Artificial Classic Textured Silver Plated Alloy Necklace,view,1.4,"The shipping was fast, and the product was well packaged.",1.224620386903786,0.7108229149712616,0,0,105,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.4875673079057057,-0.7065763582020035,1
U0316,1818d3df92bba477caec13581383e006,Blenni Women's Solid Casual Shirt,view,4.9,Very disappointed with the quality of this product.,0.8775902262405638,-1.4188763900140635,0,1,106,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.5750398949925344,-0.7065763582020035,0
U0058,309c4ba7b3520da2ad20238907dc7fe5,Karta Car & Princess Combo Art Plastic Pencil Boxes,view,4.1,"Not worth the price, returned the item.",-0.5105304164123243,0.0009231466428198833,0,0,107,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,1.7364384205183887,-0.7065763582020035,2
U0549,9d7192d288957307f833f7d9e5142659,"Denver Ro Deo,Caliber Combo Set",view,3.2,"Would not buy again, the quality doesn’t match the price.",-1.2045907377387683,-0.7089766216856218,2,1,108,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,0.1602547073047293,-0.7065763582020035,1
U0592,d672715074f11771a411ef86cda72654,"Voylla Metal, Alloy Necklace",view,1.6,"Love the design and functionality, highly recommended.",-0.5105304164123243,0.7108229149712616,0,0,109,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.918186780683564,-0.7065763582020035,1
U0539,9ea8aa51e6564c9a99fe1b367dfded65,Mactree Easy Life Lace Up Shoes,cart,4.3,"Great for its price, but there are some improvements needed.",1.224620386903786,-1.4188763900140635,0,0,110,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,1.3216532328305834,1.4152752047134152,1
U0767,118e8d5f6262e38f7889d076a3cea1da,Karatcraft Trenza Yellow Gold Diamond 18 K Ring,view,3.8,I’ve been using this for a month now and I’m still satisfied.,-0.16350025574910226,0.7108229149712616,2,0,111,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,0.3261687823798513,-0.7065763582020035,0
U0574,f6cbc66f9de20098b7b4b47462684280,Adimani Felimq Scarf Fabric Necklace,view,3.0,"The shipping was fast, and the product was well packaged.",-1.2045907377387683,-1.4188763900140635,1,0,112,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.2386961952930224,1.4152752047134152,1
U0308,4467491859a38106278fe573733ebb59,Allure Auto CM 1253 Car Mat Tata Nano,purchase,4.1,"Good quality for the price, would recommend to others.",-1.2045907377387683,-0.7089766216856218,1,1,113,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,-0.5034015929957588,-0.7065763582020035,2
U0216,6c4ad8821547c4fb24224f8e8e601631,Hello Dolly Women's Leggings,view,2.8,"Not as described in the listing, very disappointed.",1.571650547567008,-0.7089766216856218,0,0,114,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.9068680451427784,1.4152752047134152,0
U0027,3388d05e88972ff9f3e1321dc0cfdc28,AKUP keep-calm Ceramic Mug,view,5.0,"I had issues with delivery, but the product is good.",1.224620386903786,0.7108229149712616,2,0,115,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-0.835229743146003,-0.7065763582020035,2
